memberId,Location,Gender,Age,Height,Size,Clothing Style,Number of Items Purchased,Variety and Selection of Sizes,Satisfaction,Likelihood to Recommend,Overall Experience
8d9914da-9f7d-44eb-b1a2-ac4601224f77,Online,other,55 to 64,5 feet to 5-foot-3,XL,preppy,10,4,1,8,
7cac77aa-627f-44fa-b1d2-ac4601224f77,Online,male,55 to 64,Less than 5 feet,XS,street wear,9,9,0,8,
e2b6af33-e2af-4044-b265-ac4601224f77,Pacific Style Spot,other,65+,6-foot-4 +,M,street wear,4,5,2,1,
4d2ad477-d727-4208-b2d3-ac4601224f77,Golden State Boutique,male,25 to 34,5-foot-8 to 5-foot-11,S,street wear,3,1,5,2,
68a522db-9747-432f-b3e0-ac4601224f77,Golden State Boutique,female,55 to 64,6-foot-4 +,XS,oversized,3,2,4,4,
22c58d62-958d-4753-b4b9-ac4601224f77,Atlantic Avenue Apparel,male,18 to 24,5-foot-8 to 5-foot-11,S,sports wear,9,0,6,3,
8a975704-7312-4bb7-b799-ac4601224f77,Golden State Boutique,female,18 to 24,6-foot to 6-foot-3,S,preppy,4,1,8,2,
ddf5b28f-b690-4f41-baf2-ac4601224f77,Big Apple Boutique,female,35 to 44,5-foot-8 to 5-foot-11,S,preppy,3,7,8,4,
ccc45753-14ad-44d5-bd67-ac4601224f77,Atlantic Avenue Apparel,male,65+,5 feet to 5-foot-3,XS,sports wear,5,1,9,8,
6879b4b3-f8e2-4842-bdbb-ac4601224f77,Atlantic Avenue Apparel,male,25 to 34,5-foot-8 to 5-foot-11,XL,casual wear,8,1,5,2,
39614ebd-c848-4f61-be71-ac4601224f77,Big Apple Boutique,other,25 to 34,5-foot-4 to 5-foot-7,XL,casual wear,5,5,0,6,
07c41a39-0ffe-4097-bed9-ac4601224f77,Big Apple Boutique,transgender,45 to 54,5-foot-8 to 5-foot-11,XL,street wear,10,10,5,8,
d8452156-8eb7-4452-bf0e-ac4601224f77,Online,transgender,65+,6-foot-4 +,XL,street wear,9,6,6,7,
c9465501-3ac8-4cb2-bfa9-ac4601224f77,Big Apple Boutique,male,25 to 34,Less than 5 feet,XS,sports wear,5,9,3,8,
71d57b77-b3d2-41a1-bfb0-ac4601224f77,Pacific Style Spot,other,55 to 64,5-foot-8 to 5-foot-11,S,oversized,1,0,5,9,
cfeb3cb2-b472-4a2d-8043-ac4601224f7c,Atlantic Avenue Apparel,transgender,55 to 64,6-foot-4 +,XS,casual wear,5,6,0,5,
b2e20ff1-1ec2-40c6-816f-ac4601224f7c,Online,female,55 to 64,5-foot-8 to 5-foot-11,S,street wear,10,6,6,0,
43445f7f-8e90-446e-81f4-ac4601224f7c,Golden State Boutique,other,45 to 54,Less than 5 feet,L,preppy,1,6,9,5,
2107e956-7e6c-434b-829d-ac4601224f7c,Atlantic Avenue Apparel,transgender,45 to 54,6-foot-4 +,XS,casual wear,6,0,2,8,
cede6e0b-0dc6-416b-82da-ac4601224f7c,Pacific Style Spot,male,18 to 24,Less than 5 feet,XL,street wear,5,8,8,6,
9b760d38-d0df-4f28-84ae-ac4601224f7c,Big Apple Boutique,male,65+,5 feet to 5-foot-3,S,preppy,3,6,9,3,
6701b403-89fa-4c4a-84b9-ac4601224f7c,Atlantic Avenue Apparel,transgender,18 to 24,Less than 5 feet,XL,street wear,1,4,5,8,
f949b5f7-3e9d-4dbf-864a-ac4601224f7c,Big Apple Boutique,transgender,35 to 44,6-foot to 6-foot-3,L,preppy,4,3,10,6,
4406d1ca-8aeb-42c2-86aa-ac4601224f7c,Golden State Boutique,transgender,18 to 24,Less than 5 feet,XL,sports wear,3,5,10,9,
f73e7913-3eb9-4d7b-8722-ac4601224f7c,Online,other,65+,Less than 5 feet,M,sports wear,10,6,4,4,
b2883e8e-1345-476c-8847-ac4601224f7c,Pacific Style Spot,female,65+,5 feet to 5-foot-3,M,oversized,2,0,4,7,
8c12a258-9f40-494b-8a7f-ac4601224f7c,Atlantic Avenue Apparel,other,35 to 44,5-foot-4 to 5-foot-7,XL,sports wear,10,7,2,4,
c3bea516-bdc1-48de-8e0c-ac4601224f7c,Golden State Boutique,male,65+,5 feet to 5-foot-3,L,sports wear,4,3,2,9,
f841b02c-0b95-4b32-8e5c-ac4601224f7c,Atlantic Avenue Apparel,male,18 to 24,6-foot to 6-foot-3,S,oversized,7,7,1,2,
b23af073-f38b-45be-8eb9-ac4601224f7c,Golden State Boutique,other,25 to 34,6-foot to 6-foot-3,L,sports wear,9,0,4,9,
a568df22-690e-4ed4-8ecd-ac4601224f7c,Pacific Style Spot,other,18 to 24,5-foot-4 to 5-foot-7,L,sports wear,10,0,9,10,
4a49d591-c718-4810-8f5e-ac4601224f7c,Big Apple Boutique,male,65+,5-foot-8 to 5-foot-11,XL,street wear,1,5,1,10,
99776ed1-83d2-4ebd-8fb7-ac4601224f7c,Golden State Boutique,male,18 to 24,5 feet to 5-foot-3,XS,casual wear,8,3,2,3,
80c6aeb1-8f65-43d9-9017-ac4601224f7c,Pacific Style Spot,male,25 to 34,5 feet to 5-foot-3,M,preppy,6,3,9,5,
5f34a5e3-f810-4e57-90bc-ac4601224f7c,Big Apple Boutique,other,55 to 64,5 feet to 5-foot-3,S,sports wear,1,4,5,4,
e2fc1706-558d-4c20-90df-ac4601224f7c,Pacific Style Spot,transgender,45 to 54,Less than 5 feet,S,preppy,6,6,10,8,
df445746-6083-4675-9176-ac4601224f7c,Big Apple Boutique,other,65+,6-foot-4 +,S,preppy,5,1,9,7,
5ef87d98-96ee-4397-91fa-ac4601224f7c,Atlantic Avenue Apparel,other,65+,6-foot-4 +,S,sports wear,1,5,1,3,
a2febb86-3fe4-4d5f-9270-ac4601224f7c,Golden State Boutique,other,18 to 24,5 feet to 5-foot-3,M,oversized,4,4,6,2,
65bcfcfd-a9c5-4ca3-927b-ac4601224f7c,Atlantic Avenue Apparel,female,45 to 54,5-foot-4 to 5-foot-7,L,oversized,4,5,10,5,
ef5d8781-c8ab-4eb2-92b4-ac4601224f7c,Big Apple Boutique,male,65+,6-foot to 6-foot-3,L,street wear,2,10,8,3,
44354a76-e32c-4881-935e-ac4601224f7c,Pacific Style Spot,other,25 to 34,5-foot-4 to 5-foot-7,XL,oversized,3,10,4,9,
9e5d9ddb-06f8-4caf-9435-ac4601224f7c,Online,male,25 to 34,6-foot-4 +,XS,preppy,3,3,6,6,
cad81415-6211-4231-947d-ac4601224f7c,Online,female,18 to 24,5 feet to 5-foot-3,XS,oversized,9,6,1,1,
46a3b87d-ded8-4a61-947d-ac4601224f7c,Pacific Style Spot,female,45 to 54,6-foot to 6-foot-3,L,sports wear,9,0,1,0,
b2478e1f-8cce-460f-9490-ac4601224f7c,Golden State Boutique,male,35 to 44,6-foot-4 +,XS,street wear,10,8,6,9,
b2354e15-ef1b-4d66-94ae-ac4601224f7c,Online,transgender,45 to 54,5-foot-8 to 5-foot-11,S,oversized,9,10,5,9,
7e603724-ca84-4049-94c4-ac4601224f7c,Big Apple Boutique,other,25 to 34,6-foot to 6-foot-3,XS,sports wear,6,7,4,7,
31eadee6-0661-4e9f-94d5-ac4601224f7c,Big Apple Boutique,male,25 to 34,5 feet to 5-foot-3,XS,casual wear,7,7,7,0,
c5e128df-c755-41c4-9502-ac4601224f7c,Golden State Boutique,transgender,25 to 34,5-foot-4 to 5-foot-7,M,street wear,4,0,5,0,
1a2146ef-9877-4c87-956e-ac4601224f7c,Atlantic Avenue Apparel,female,45 to 54,5-foot-8 to 5-foot-11,S,street wear,8,2,7,0,
1596550a-c986-4885-9604-ac4601224f7c,Pacific Style Spot,other,25 to 34,6-foot to 6-foot-3,XS,oversized,6,8,0,10,
167cf62d-9207-4887-9687-ac4601224f7c,Big Apple Boutique,transgender,25 to 34,5-foot-8 to 5-foot-11,M,street wear,8,4,0,0,
f20cfe22-2f97-4955-986a-ac4601224f7c,Online,male,35 to 44,5-foot-8 to 5-foot-11,M,sports wear,5,4,9,2,
3b1b1d6b-f3e8-4b15-989c-ac4601224f7c,Big Apple Boutique,transgender,65+,5-foot-8 to 5-foot-11,XS,sports wear,1,9,1,7,
2bcb06e1-faae-4afc-98a1-ac4601224f7c,Golden State Boutique,female,55 to 64,6-foot-4 +,XS,casual wear,2,2,10,6,
8d142603-5b1c-47d6-98d5-ac4601224f7c,Pacific Style Spot,transgender,25 to 34,Less than 5 feet,L,street wear,6,7,8,9,
bb5fa380-e74c-4624-98ed-ac4601224f7c,Golden State Boutique,transgender,35 to 44,Less than 5 feet,S,casual wear,3,1,6,0,
a2706e3c-43e6-4a94-9962-ac4601224f7c,Pacific Style Spot,female,25 to 34,6-foot-4 +,M,street wear,9,9,1,0,
119f55ba-90ea-4da8-99c1-ac4601224f7c,Online,transgender,55 to 64,Less than 5 feet,S,sports wear,2,9,9,10,
959d8703-7a1d-40d9-9aac-ac4601224f7c,Pacific Style Spot,transgender,65+,6-foot-4 +,XS,preppy,8,4,6,4,
f4b1c77b-15e2-458e-9ac8-ac4601224f7c,Atlantic Avenue Apparel,other,25 to 34,5-foot-4 to 5-foot-7,XS,preppy,10,4,3,3,
f6e0d9d7-34c3-42c3-9b58-ac4601224f7c,Big Apple Boutique,male,25 to 34,6-foot to 6-foot-3,XL,street wear,2,1,4,10,
a050a3cb-0979-402f-9b98-ac4601224f7c,Golden State Boutique,male,55 to 64,6-foot to 6-foot-3,S,street wear,7,1,3,1,
07038c72-fa57-4838-9bc6-ac4601224f7c,Atlantic Avenue Apparel,male,55 to 64,6-foot-4 +,L,casual wear,5,1,1,1,
11a68b61-3e15-44d7-9bef-ac4601224f7c,Pacific Style Spot,male,35 to 44,5-foot-8 to 5-foot-11,M,sports wear,3,8,9,0,
c0fbc700-3cf0-4b4d-9c8c-ac4601224f7c,Pacific Style Spot,other,45 to 54,5-foot-4 to 5-foot-7,S,preppy,5,3,3,4,
80999ce8-8166-4bdc-9c93-ac4601224f7c,Big Apple Boutique,transgender,65+,5 feet to 5-foot-3,M,casual wear,5,0,9,0,
9ac15099-4ca6-4365-9dbd-ac4601224f7c,Atlantic Avenue Apparel,female,35 to 44,6-foot to 6-foot-3,L,preppy,4,5,3,8,
7b7a6814-3074-4ccc-9e51-ac4601224f7c,Golden State Boutique,female,55 to 64,5-foot-4 to 5-foot-7,XS,sports wear,10,5,6,9,
7696d277-d92f-4ee5-9e7a-ac4601224f7c,Big Apple Boutique,transgender,45 to 54,5-foot-8 to 5-foot-11,S,oversized,8,6,1,9,
abd2ea5d-aa38-4595-9f1c-ac4601224f7c,Big Apple Boutique,female,55 to 64,5-foot-8 to 5-foot-11,XS,casual wear,8,8,5,4,
0b9ab6c5-009e-4be9-9f53-ac4601224f7c,Golden State Boutique,male,18 to 24,5-foot-4 to 5-foot-7,S,casual wear,3,3,5,4,
1e9f1c7d-b97f-49ea-a081-ac4601224f7c,Online,female,65+,5-foot-4 to 5-foot-7,L,oversized,1,10,2,7,
86e3c73c-d99d-46fa-a0e1-ac4601224f7c,Pacific Style Spot,other,35 to 44,5-foot-4 to 5-foot-7,XS,oversized,7,3,10,8,
0a49fe6b-070e-4625-a116-ac4601224f7c,Big Apple Boutique,male,35 to 44,5-foot-4 to 5-foot-7,XS,sports wear,9,5,3,3,
424b6e5a-79b0-4e15-a154-ac4601224f7c,Big Apple Boutique,male,45 to 54,5-foot-4 to 5-foot-7,XS,street wear,2,2,1,9,
6f0b60f7-eca4-4be3-a25d-ac4601224f7c,Online,male,55 to 64,5 feet to 5-foot-3,M,casual wear,10,10,3,6,
6dc0b0ca-db1f-497c-a25f-ac4601224f7c,Pacific Style Spot,transgender,35 to 44,Less than 5 feet,L,preppy,1,8,6,0,
2a8905a3-a0ed-489e-a30d-ac4601224f7c,Big Apple Boutique,male,65+,Less than 5 feet,M,street wear,6,5,5,0,
f5a3641a-f12f-46e6-a3a3-ac4601224f7c,Golden State Boutique,other,35 to 44,6-foot to 6-foot-3,S,oversized,3,0,10,5,
be5a0d9d-504e-49ea-a439-ac4601224f7c,Online,male,55 to 64,Less than 5 feet,XL,casual wear,10,8,9,6,
b3ee5fa8-9c25-4009-a49a-ac4601224f7c,Big Apple Boutique,male,35 to 44,6-foot-4 +,XS,sports wear,8,2,4,3,
bcd5daba-d39c-42b4-a50b-ac4601224f7c,Golden State Boutique,female,45 to 54,5-foot-4 to 5-foot-7,S,street wear,4,9,9,4,
87149ebc-f0ee-4cd9-a553-ac4601224f7c,Online,female,65+,5 feet to 5-foot-3,XS,preppy,6,3,6,7,
dfb2d6d7-b01c-444b-a56f-ac4601224f7c,Big Apple Boutique,female,25 to 34,6-foot-4 +,XS,preppy,2,0,2,6,
fcd44129-1761-4ec1-a619-ac4601224f7c,Atlantic Avenue Apparel,male,65+,6-foot-4 +,S,street wear,1,10,6,4,
e472e6aa-0c15-42aa-a7b8-ac4601224f7c,Atlantic Avenue Apparel,other,65+,Less than 5 feet,XS,casual wear,4,5,9,4,
b36b76b0-289e-4b1b-a7ed-ac4601224f7c,Pacific Style Spot,male,65+,Less than 5 feet,L,sports wear,4,7,0,8,
4378be90-c53a-42b8-a823-ac4601224f7c,Atlantic Avenue Apparel,female,55 to 64,5 feet to 5-foot-3,L,preppy,10,1,7,3,
0705c8cf-362c-4c1b-a8d5-ac4601224f7c,Golden State Boutique,female,45 to 54,5 feet to 5-foot-3,S,sports wear,2,6,1,4,
c4a85e7a-80e7-4682-a8e8-ac4601224f7c,Big Apple Boutique,male,45 to 54,6-foot to 6-foot-3,XL,street wear,7,10,7,1,
5719ea05-64b0-48c2-a96d-ac4601224f7c,Big Apple Boutique,male,18 to 24,5-foot-8 to 5-foot-11,L,street wear,1,6,2,2,
0d2c9bea-bf4f-45f5-a9b0-ac4601224f7c,Golden State Boutique,other,45 to 54,6-foot to 6-foot-3,M,oversized,6,10,8,8,
1e6f3eb0-3fa4-445e-aad4-ac4601224f7c,Pacific Style Spot,transgender,25 to 34,5-foot-8 to 5-foot-11,S,preppy,6,7,6,10,
4b2a2a7d-0450-4396-abfb-ac4601224f7c,Online,other,25 to 34,6-foot-4 +,XL,street wear,7,5,4,1,
ff3caaab-8ba9-4099-ac14-ac4601224f7c,Pacific Style Spot,male,55 to 64,6-foot-4 +,S,casual wear,10,4,2,7,
88961d5a-93d4-4a3d-acb1-ac4601224f7c,Pacific Style Spot,transgender,18 to 24,6-foot-4 +,XL,casual wear,3,3,10,6,
d5850086-f9ab-4599-ad7b-ac4601224f7c,Online,female,55 to 64,5-foot-4 to 5-foot-7,M,casual wear,1,4,8,1,
8cab1c58-7dcf-4af9-ae04-ac4601224f7c,Online,female,45 to 54,5-foot-8 to 5-foot-11,XS,casual wear,8,1,1,6,
8c9a8a2b-2935-4414-aecd-ac4601224f7c,Atlantic Avenue Apparel,other,35 to 44,Less than 5 feet,XS,sports wear,1,7,9,9,
eb840bf3-5847-405c-b011-ac4601224f7c,Online,female,65+,5-foot-4 to 5-foot-7,M,street wear,1,8,5,1,
1a4dcb48-4254-4403-b052-ac4601224f7c,Atlantic Avenue Apparel,male,18 to 24,6-foot to 6-foot-3,S,street wear,2,7,0,9,
88063187-fdb6-41b4-b1a7-ac4601224f7c,Online,other,35 to 44,5 feet to 5-foot-3,L,sports wear,2,10,5,0,
89825a21-5017-4ef3-b1c9-ac4601224f7c,Pacific Style Spot,transgender,45 to 54,5-foot-8 to 5-foot-11,S,street wear,2,4,3,5,
104525e2-cc84-4779-b222-ac4601224f7c,Big Apple Boutique,other,45 to 54,Less than 5 feet,XL,sports wear,8,0,1,2,
0e0d5bde-03c4-4e3e-b22e-ac4601224f7c,Pacific Style Spot,female,65+,5-foot-4 to 5-foot-7,M,preppy,10,6,9,2,
8dcd58cd-1597-436b-b296-ac4601224f7c,Golden State Boutique,transgender,18 to 24,5-foot-4 to 5-foot-7,L,street wear,6,5,1,0,
db64e431-0769-46e5-b34b-ac4601224f7c,Pacific Style Spot,transgender,65+,6-foot-4 +,XL,casual wear,2,6,0,2,
b7279024-d69b-43bd-b4cb-ac4601224f7c,Pacific Style Spot,female,55 to 64,Less than 5 feet,L,preppy,6,1,8,3,
5f24eeca-c43d-4707-b561-ac4601224f7c,Pacific Style Spot,male,65+,5 feet to 5-foot-3,M,oversized,7,8,7,4,
16d6c3b6-599c-4bf2-b6ee-ac4601224f7c,Golden State Boutique,transgender,65+,5-foot-8 to 5-foot-11,XL,preppy,8,1,6,2,
da3f1e62-0edd-4431-b6ef-ac4601224f7c,Golden State Boutique,transgender,35 to 44,5-foot-4 to 5-foot-7,M,casual wear,1,4,2,6,
8bb84f90-132e-4672-b6f5-ac4601224f7c,Big Apple Boutique,other,18 to 24,5-foot-4 to 5-foot-7,XS,oversized,5,7,1,4,
0490d8b4-ab7e-4e7b-b77c-ac4601224f7c,Online,male,65+,5-foot-8 to 5-foot-11,L,street wear,2,3,6,8,
e0335b1a-83c8-4e39-b807-ac4601224f7c,Atlantic Avenue Apparel,female,25 to 34,5-foot-8 to 5-foot-11,XS,sports wear,6,6,0,7,
45d18f89-99bc-4937-b8cd-ac4601224f7c,Atlantic Avenue Apparel,transgender,55 to 64,6-foot to 6-foot-3,M,sports wear,9,8,9,10,
07302a4d-dd4e-4a1a-b9da-ac4601224f7c,Atlantic Avenue Apparel,other,55 to 64,5-foot-4 to 5-foot-7,M,sports wear,3,0,8,0,
6cf19e9f-5cb7-4e92-ba56-ac4601224f7c,Big Apple Boutique,other,55 to 64,Less than 5 feet,L,sports wear,9,5,8,8,
274b27c8-f31c-4582-babf-ac4601224f7c,Golden State Boutique,other,65+,6-foot-4 +,XS,street wear,2,10,1,4,
3c736700-70e9-415d-bb05-ac4601224f7c,Atlantic Avenue Apparel,other,18 to 24,6-foot-4 +,L,casual wear,7,2,10,8,
6756702f-6c27-4aca-bb13-ac4601224f7c,Big Apple Boutique,male,18 to 24,6-foot to 6-foot-3,XS,preppy,9,7,4,3,
44c77af3-83f8-414f-bc5e-ac4601224f7c,Golden State Boutique,transgender,65+,Less than 5 feet,L,casual wear,3,3,7,1,
8f25c966-6b0a-4766-bcbb-ac4601224f7c,Atlantic Avenue Apparel,male,65+,5-foot-8 to 5-foot-11,M,street wear,5,7,2,1,
d6345427-1267-4cf3-bd07-ac4601224f7c,Golden State Boutique,female,18 to 24,Less than 5 feet,M,street wear,9,0,5,2,
d35efa76-cceb-4631-bdb5-ac4601224f7c,Atlantic Avenue Apparel,transgender,45 to 54,6-foot-4 +,XS,preppy,4,2,0,1,
300e9d6f-f191-4fa0-be1e-ac4601224f7c,Atlantic Avenue Apparel,transgender,55 to 64,6-foot to 6-foot-3,XL,casual wear,5,0,9,3,
7226f6ae-3870-443c-be7e-ac4601224f7c,Pacific Style Spot,female,35 to 44,5-foot-8 to 5-foot-11,XS,casual wear,4,10,3,6,
4325206b-54b1-44ec-beca-ac4601224f7c,Golden State Boutique,transgender,65+,5 feet to 5-foot-3,S,casual wear,6,6,7,10,
608653be-84dc-4abd-beef-ac4601224f7c,Golden State Boutique,female,65+,5-foot-4 to 5-foot-7,M,street wear,4,10,6,3,
1b64a3ff-65c4-4cd3-bfe6-ac4601224f7c,Online,male,55 to 64,6-foot to 6-foot-3,XS,oversized,9,5,7,3,
43e9c25d-8d62-428a-80eb-ac4601224f81,Pacific Style Spot,female,45 to 54,5-foot-4 to 5-foot-7,XS,street wear,8,10,8,2,
9fe909cb-726d-4289-8278-ac4601224f81,Online,other,65+,5-foot-8 to 5-foot-11,L,casual wear,3,2,3,9,
d29f9d51-4eed-492d-82ae-ac4601224f81,Online,other,18 to 24,6-foot to 6-foot-3,XS,sports wear,7,4,0,6,
e24a9b2f-1018-43ca-82f4-ac4601224f81,Pacific Style Spot,male,18 to 24,6-foot-4 +,XS,street wear,1,8,3,0,
625d5acf-c5e3-422f-83b7-ac4601224f81,Golden State Boutique,other,45 to 54,5-foot-8 to 5-foot-11,XS,oversized,7,10,3,7,
858fb270-9fe2-4887-83be-ac4601224f81,Big Apple Boutique,female,18 to 24,6-foot-4 +,M,casual wear,4,1,2,10,
757c147e-f0d8-4956-8404-ac4601224f81,Big Apple Boutique,other,55 to 64,6-foot to 6-foot-3,M,casual wear,6,8,0,5,
2a41ee9d-d672-4ef8-8680-ac4601224f81,Pacific Style Spot,male,35 to 44,6-foot-4 +,XL,casual wear,5,0,9,3,
68de926a-10f7-413b-86d5-ac4601224f81,Pacific Style Spot,male,25 to 34,6-foot to 6-foot-3,XS,oversized,10,5,4,6,
2ef90312-cf60-41bd-879e-ac4601224f81,Pacific Style Spot,transgender,25 to 34,5-foot-8 to 5-foot-11,XL,oversized,2,8,4,3,
c9fee0e6-2515-4882-87fe-ac4601224f81,Pacific Style Spot,other,35 to 44,5-foot-8 to 5-foot-11,M,casual wear,1,5,10,8,
17cea0bb-08bf-4bbb-8800-ac4601224f81,Online,female,18 to 24,6-foot-4 +,XL,casual wear,2,7,5,0,
b693e521-5a83-4659-8815-ac4601224f81,Big Apple Boutique,transgender,35 to 44,Less than 5 feet,XL,casual wear,6,8,1,4,
4f77891e-cdba-4b03-8823-ac4601224f81,Big Apple Boutique,transgender,18 to 24,6-foot to 6-foot-3,M,sports wear,3,1,7,7,
342888b5-402e-4f87-8983-ac4601224f81,Online,other,25 to 34,5-foot-8 to 5-foot-11,L,sports wear,4,0,8,9,
3e9dd415-d1a0-4af7-8b35-ac4601224f81,Atlantic Avenue Apparel,female,25 to 34,5 feet to 5-foot-3,L,casual wear,8,9,3,0,
6bbf2894-cab5-44b0-8c00-ac4601224f81,Big Apple Boutique,male,18 to 24,6-foot-4 +,S,casual wear,8,3,1,9,
1379739b-e139-4745-8c56-ac4601224f81,Atlantic Avenue Apparel,transgender,25 to 34,5-foot-4 to 5-foot-7,XL,casual wear,7,3,5,7,
eea047d6-f079-410f-8c5a-ac4601224f81,Big Apple Boutique,other,35 to 44,6-foot to 6-foot-3,XS,street wear,3,6,2,5,
2fb50782-49e8-472b-8c86-ac4601224f81,Pacific Style Spot,male,18 to 24,Less than 5 feet,XS,casual wear,2,10,6,5,
42a98733-cc7f-4c49-8c8f-ac4601224f81,Big Apple Boutique,female,45 to 54,5 feet to 5-foot-3,M,oversized,9,2,2,1,
5c81669d-4f38-48ab-8c8f-ac4601224f81,Pacific Style Spot,female,55 to 64,5-foot-4 to 5-foot-7,L,street wear,9,5,6,10,
2d08cc57-0397-4de4-8d15-ac4601224f81,Atlantic Avenue Apparel,other,35 to 44,Less than 5 feet,S,sports wear,8,1,3,1,
dacc5ac8-784c-41e4-8d42-ac4601224f81,Online,male,25 to 34,5-foot-4 to 5-foot-7,M,oversized,9,3,6,0,
622f8183-7598-4a7f-8f5e-ac4601224f81,Big Apple Boutique,other,45 to 54,5-foot-8 to 5-foot-11,XL,casual wear,3,0,7,6,
dc02926a-70b9-49d6-90e1-ac4601224f81,Online,female,55 to 64,5-foot-4 to 5-foot-7,M,street wear,10,1,10,6,
0384ef2f-fc51-4356-9111-ac4601224f81,Golden State Boutique,other,65+,6-foot to 6-foot-3,XL,casual wear,6,7,5,2,
2bfca952-d0d8-4304-91dc-ac4601224f81,Pacific Style Spot,other,35 to 44,5-foot-4 to 5-foot-7,XS,street wear,10,10,0,2,
6aa89d6e-5e1f-4651-91e6-ac4601224f81,Pacific Style Spot,male,25 to 34,6-foot to 6-foot-3,L,street wear,8,4,10,4,
7ef67932-1238-44ac-9259-ac4601224f81,Atlantic Avenue Apparel,other,25 to 34,5 feet to 5-foot-3,XS,casual wear,3,3,5,3,
ac0d9ffa-c27f-4673-927f-ac4601224f81,Big Apple Boutique,other,35 to 44,6-foot to 6-foot-3,M,oversized,6,1,8,2,
5e1e98b0-1e52-46a4-9346-ac4601224f81,Atlantic Avenue Apparel,other,18 to 24,6-foot-4 +,M,sports wear,1,0,8,5,
61403be4-542c-4f84-93d2-ac4601224f81,Big Apple Boutique,transgender,25 to 34,5-foot-8 to 5-foot-11,S,oversized,1,7,10,4,
d370d7ee-6683-4c20-944e-ac4601224f81,Big Apple Boutique,male,18 to 24,5-foot-4 to 5-foot-7,S,oversized,9,2,5,0,
2d40225d-17a4-48bf-94e8-ac4601224f81,Big Apple Boutique,female,18 to 24,5-foot-8 to 5-foot-11,XS,casual wear,9,2,7,6,
5ba78c18-dc99-4360-94e9-ac4601224f81,Atlantic Avenue Apparel,male,25 to 34,6-foot-4 +,M,casual wear,10,8,3,8,
7274c679-fc67-4258-9608-ac4601224f81,Pacific Style Spot,transgender,45 to 54,5 feet to 5-foot-3,S,sports wear,7,1,2,3,
783a16a0-102c-4c60-96fa-ac4601224f81,Big Apple Boutique,transgender,35 to 44,6-foot-4 +,M,street wear,9,7,6,9,
83618f80-89ef-49e3-9734-ac4601224f81,Pacific Style Spot,other,25 to 34,Less than 5 feet,M,casual wear,5,9,4,6,
9533b34a-c814-42d2-9749-ac4601224f81,Golden State Boutique,male,18 to 24,Less than 5 feet,S,preppy,7,2,4,1,
853cd354-018b-495a-97b4-ac4601224f81,Big Apple Boutique,other,25 to 34,5-foot-4 to 5-foot-7,XL,sports wear,6,7,8,6,
30f7705a-027b-49d2-9812-ac4601224f81,Pacific Style Spot,transgender,18 to 24,5-foot-8 to 5-foot-11,S,casual wear,7,6,9,2,
a1480859-c2a8-441b-9823-ac4601224f81,Atlantic Avenue Apparel,transgender,18 to 24,5-foot-4 to 5-foot-7,XS,oversized,7,9,9,2,
2ed9cada-b445-4f79-9863-ac4601224f81,Online,other,45 to 54,5-foot-8 to 5-foot-11,S,preppy,4,3,6,7,
9ac24c20-1b34-4758-98ce-ac4601224f81,Online,other,45 to 54,5-foot-8 to 5-foot-11,S,casual wear,10,3,0,3,
53b19aff-43f7-47f0-9a64-ac4601224f81,Atlantic Avenue Apparel,female,55 to 64,5-foot-4 to 5-foot-7,L,sports wear,8,5,6,6,
6bd7c66f-d43b-4a08-9a67-ac4601224f81,Online,other,35 to 44,6-foot-4 +,S,preppy,3,6,1,5,
75f63d22-b730-451e-9aca-ac4601224f81,Atlantic Avenue Apparel,female,18 to 24,Less than 5 feet,S,sports wear,1,4,6,2,
6bf16390-df2f-4a03-9b5a-ac4601224f81,Golden State Boutique,female,18 to 24,6-foot to 6-foot-3,XL,oversized,7,1,6,2,
15dbf71b-0883-4e38-9bda-ac4601224f81,Golden State Boutique,male,25 to 34,5-foot-8 to 5-foot-11,S,street wear,2,7,10,6,
b2c36646-0102-4068-9c70-ac4601224f81,Online,other,25 to 34,5-foot-8 to 5-foot-11,M,casual wear,3,1,10,6,
06591031-9962-441c-9d7a-ac4601224f81,Online,male,55 to 64,Less than 5 feet,XS,street wear,9,6,4,10,
0e4279db-991f-46f3-9f1e-ac4601224f81,Atlantic Avenue Apparel,female,25 to 34,5 feet to 5-foot-3,L,sports wear,3,10,9,3,
397c8cc6-deba-47ec-9f3e-ac4601224f81,Big Apple Boutique,male,45 to 54,6-foot to 6-foot-3,XS,casual wear,4,2,2,9,
29b08dfd-c368-4f27-9f6c-ac4601224f81,Golden State Boutique,other,35 to 44,5-foot-4 to 5-foot-7,S,preppy,1,10,7,6,
e4249f91-464d-4f83-9f90-ac4601224f81,Big Apple Boutique,transgender,65+,6-foot to 6-foot-3,S,oversized,6,2,10,1,
bf62cb26-3d88-4568-9f95-ac4601224f81,Golden State Boutique,transgender,35 to 44,5 feet to 5-foot-3,XL,sports wear,4,10,0,2,
0184e73b-20c0-431f-9f96-ac4601224f81,Golden State Boutique,transgender,45 to 54,6-foot to 6-foot-3,XL,street wear,6,9,10,4,
c67d6a7f-d7b0-4f73-9f9e-ac4601224f81,Atlantic Avenue Apparel,transgender,18 to 24,5-foot-8 to 5-foot-11,S,sports wear,9,2,8,5,
45b31de5-8c4a-4e44-9fde-ac4601224f81,Atlantic Avenue Apparel,male,25 to 34,6-foot to 6-foot-3,L,sports wear,3,10,8,4,
